,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-03-19 10:00:00,814.4671600936473,0.0,132.12793221112935,132.12793221112935,17.113633248590094,78.54281851564562,16.22262243157076,10,1,3,0,1,79,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 11:00:00,800.1198364061568,0.0,133.00682216229475,133.00682216229475,19.350914209631497,74.83180077625623,16.62336266523679,11,1,3,0,1,79,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 12:00:00,822.7238573291223,0.0,134.34145916610998,134.34145916610998,21.725671901138718,75.51585559041817,16.328863927956817,12,1,3,0,1,79,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 13:00:00,827.6725818304697,24.09390587489987,126.77538757510852,150.8692934500084,23.785891462080656,81.28457993340722,18.22813715978701,13,1,3,0,1,79,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 14:00:00,778.1569089665077,101.24758039169281,161.97051624789532,263.2180966395881,23.159276375213278,59.85927102022143,33.825838157650686,14,1,3,0,1,79,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 15:00:00,817.2041121736604,119.62687738232934,157.19365837196395,276.8205357542933,27.179519774599875,64.45293588531067,33.87409970539495,15,1,3,0,1,79,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 16:00:00,774.7953579592127,96.20550351308563,157.7842182864378,253.98972179952344,26.83080472091474,62.96896438562574,32.78152342942847,16,1,3,0,1,79,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 17:00:00,760.8145697430606,177.23639787136887,131.430141749092,308.66653962046087,28.992219560419297,53.450343636298264,40.57053477888871,17,1,3,0,1,79,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 18:00:00,820.0742934840669,134.2207358334179,118.87646341527,253.0971992486879,31.0672043337706,71.0501078224641,30.862715885582787,18,1,3,0,1,79,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 19:00:00,675.3036605174573,154.32744611970523,103.15798700049032,257.4854331201956,30.586882912412857,48.43039745611233,38.12883716976969,19,1,3,0,0,79,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 20:00:00,690.2928123366462,144.58614292084252,122.53163470946468,267.1177776303072,29.90571163400343,53.10237926137621,38.696300013049765,20,1,3,0,0,79,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 21:00:00,671.4367774685878,132.2052372643983,104.34008038097176,236.54531764537006,30.354818764939317,54.22749910145152,35.22972312258193,21,1,3,0,0,79,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 22:00:00,635.7545155315468,95.65582348533951,182.49554830118348,278.151371786523,29.79790991935253,45.597550565909934,43.75137965854068,22,1,3,0,0,79,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 23:00:00,630.2028674591909,37.66803528398761,133.49157998078397,171.15961526477156,28.2811020424116,52.01358737962598,27.159447235592765,23,1,3,0,0,79,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-20 00:00:00,632.2982284240063,0.0,139.89525697099856,139.89525697099856,27.295472577381886,61.85274980089117,22.12488517003841,0,2,3,0,0,80,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 01:00:00,685.4524228021847,0.0,183.652123446522,183.652123446522,29.563273314340655,62.41056194657006,26.792833074502433,1,2,3,0,0,80,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 02:00:00,639.4266469583322,0.8576636963210692,154.3747268929997,155.23239058932077,25.93490359859857,56.3927200511275,24.276809752571413,2,2,3,0,0,80,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 03:00:00,644.4433612177963,0.0,151.61581827037645,151.61581827037645,22.669189796042648,61.405215916358074,23.526632035415805,3,2,3,0,0,80,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 04:00:00,588.4583884323305,5.011477379631554,110.54965567238696,115.56113305201852,23.206973511737566,58.41444859693352,19.637944725348653,4,2,3,0,0,80,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 05:00:00,548.1982200606673,0.0,103.30430810424059,103.30430810424059,19.902785036084786,50.64755475955934,18.844334827064607,5,2,3,0,0,80,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 06:00:00,563.3413356565582,1.6406027138770392,149.56736595053857,151.2079686644156,21.963161555182744,48.65154995550018,26.84126995371058,6,2,3,0,0,80,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 07:00:00,595.763989043292,0.0,139.72057592176057,139.72057592176057,19.756794129377873,59.01918564682188,23.45233657813574,7,2,3,0,0,80,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 08:00:00,743.9495686677406,15.107495516914053,112.37443612983895,127.48193164675301,18.598460414707635,72.5750122575249,17.135829768010584,8,2,3,0,1,80,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 09:00:00,732.2499784903348,0.0,118.48509876479895,118.48509876479895,19.91294359660224,69.6835791351217,16.18096309255991,9,2,3,0,1,80,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 10:00:00,836.9174544770874,5.580695762713592,85.18433193483034,90.76502769754393,16.475159975872465,82.03981500443642,10.845158887772826,10,2,3,0,1,80,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 11:00:00,838.9812844884989,0.0,132.00967193837315,132.00967193837315,18.316889077777198,79.15097986066633,15.734519277012883,11,2,3,0,1,80,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 12:00:00,775.8614191943176,2.4640792177387274,139.70756614371993,142.17164536145864,19.425214689917983,72.03553879365278,18.324360748481965,12,2,3,0,1,80,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 13:00:00,772.304688636756,19.81451676093073,181.61105666423597,201.4255734251667,23.546036621628385,64.55002242327117,26.08110197812158,13,2,3,0,1,80,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 14:00:00,869.1633366789889,94.23464604535313,122.95397756593246,217.1886236112856,28.27809470168628,69.97217896962042,24.988240350904334,14,2,3,0,1,80,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 15:00:00,905.7156397892487,104.12316995998846,152.8030291097629,256.92619906975136,30.82857926571648,78.29898393115211,28.367203544098636,15,2,3,0,1,80,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 16:00:00,780.5381035426873,101.53637037103375,154.3700297779912,255.90640014902493,29.089166905597608,65.37507135720055,32.78589462673548,16,2,3,0,1,80,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 17:00:00,786.0202376637046,168.39844878344834,136.29121033674207,304.6896591201904,30.057394339724297,54.313291498930845,38.7635896024538,17,2,3,0,1,80,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 18:00:00,615.4324611491443,140.4005251572634,138.9616312094403,279.3621563667037,26.40710165711725,44.01596436493506,45.39282114646255,18,2,3,0,1,80,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 19:00:00,619.2232845581711,146.68500984239247,118.81527351063585,265.5002833530283,29.52327206098246,42.66558551236998,42.876340404813476,19,2,3,0,0,80,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 20:00:00,651.1278770144137,128.03163124045358,49.660061496040406,177.691692736494,29.237497198899618,56.55891675811236,27.289830309716645,20,2,3,0,0,80,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 21:00:00,621.6547888745356,143.8362891742069,87.8267115755636,231.6630007497705,29.366924463948273,47.96487907285554,37.26553786695359,21,2,3,0,0,80,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 22:00:00,592.3781404898702,88.66359359391586,91.02214233034806,179.68573592426392,29.672929488253146,49.98573780940702,30.332945063717553,22,2,3,0,0,80,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-20 23:00:00,593.7785467361571,48.4206840146479,82.19358778496724,130.61427179961512,28.111524234441127,62.32526874588305,21.997135551219742,23,2,3,0,0,80,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2024-03-21 00:00:00,508.43555052711645,0.0,122.97056639469487,122.97056639469487,23.88613854676935,47.22552135921359,24.186067686888954,0,3,3,0,0,81,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 01:00:00,604.5357515715293,15.537964758050396,119.41600677842983,134.95397153648022,27.893472950371116,54.533386528304135,22.323571630901686,1,3,3,0,0,81,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 02:00:00,502.9252157582316,0.0,130.16906164713103,130.16906164713103,22.69925211604131,44.98787112261891,25.88238918402263,2,3,3,0,0,81,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 03:00:00,494.80224776485693,0.756968357354864,151.28767430978402,152.04464266713887,23.770317625128097,47.40709137897707,30.728365393237766,3,3,3,0,0,81,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 04:00:00,495.5281667833879,0.0,84.0737630610548,84.0737630610548,25.99290350702087,46.189133377154505,16.966495286595137,4,3,3,0,0,81,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 05:00:00,502.3689384401457,0.0,149.2750587092967,149.2750587092967,18.763328297228792,43.02151922377834,29.71422938145726,5,3,3,0,0,81,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 06:00:00,522.3244429088027,2.3796964249425323,90.72975965375353,93.10945607869607,14.588010699321632,57.26196720334526,17.825981024394235,6,3,3,0,0,81,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 07:00:00,525.6413023587119,1.1159823691796709,82.57778536921609,83.69376773839576,18.47717476602629,54.92671202602455,15.922220602307402,7,3,3,0,0,81,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 08:00:00,674.1572571578928,0.0,97.30409494896492,97.30409494896492,21.046657437518064,68.26108223600113,14.433441740162941,8,3,3,0,1,81,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 09:00:00,738.2382630520772,0.0,134.01125548966772,134.01125548966772,22.9658781182277,76.81914013667205,18.15284606566298,9,3,3,0,1,81,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 10:00:00,742.2515318726007,24.78639547257006,130.91375673064434,155.7001522032144,17.189486555909458,69.39418182578412,20.976737065183805,10,3,3,0,1,81,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 11:00:00,763.3792402070261,0.0,155.78534036045963,155.78534036045963,21.595495926874683,68.6348315005779,20.407332575380373,11,3,3,0,1,81,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 12:00:00,769.0135171851534,4.080994890000599,120.79776454686231,124.87875943686291,20.914117253960818,73.56724460420003,16.238825020132406,12,3,3,0,1,81,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 13:00:00,724.2189865515247,37.02819871677395,97.02730904491933,134.0555077616933,23.079927188297525,65.61005095189144,18.510355327746698,13,3,3,0,1,81,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 14:00:00,884.9958029345148,64.58535932965752,152.40235555381457,216.9877148834721,30.133424861554992,80.56861992515137,24.518502140233096,14,3,3,0,1,81,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 15:00:00,701.7481228024765,86.39704481031012,112.66046906707302,199.05751387738314,23.39171178134574,61.992746045119475,28.365948893804532,15,3,3,0,1,81,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 16:00:00,756.1563151316466,162.64782754488544,115.77538782814915,278.4232153730346,28.35221749051007,61.14655242577386,36.82085433943129,16,3,3,0,1,81,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 17:00:00,748.1005680683951,137.4351884406949,75.64201291404979,213.0772013547447,30.022765198171072,67.14128845701316,28.482427423483003,17,3,3,0,1,81,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 18:00:00,718.2606229504308,181.84570270329476,87.30449344658993,269.15019614988466,32.212463240106246,53.66841033727202,37.47249780229975,18,3,3,0,1,81,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 19:00:00,623.829664899657,132.51777515715403,79.63671723998355,212.15449239713757,30.836259432197124,48.33325869422528,34.008400743697024,19,3,3,0,0,81,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 20:00:00,627.6471178661578,77.67883622506625,105.14661321065098,182.82544943571725,31.460839246529126,54.327027509119915,29.128700543910362,20,3,3,0,0,81,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 21:00:00,553.4793867474027,67.19180406770899,30.62361703843858,97.81542110614757,29.85699599041175,52.9481133517599,17.672820966463316,21,3,3,0,0,81,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 22:00:00,578.5583823068744,97.1139604087507,79.26433046479357,176.37829087354427,30.57914447271777,50.71287976956008,30.485824122066056,22,3,3,0,0,81,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-21 23:00:00,534.5268764255625,48.59595990492091,68.44568771978071,117.04164762470162,28.400994303645387,55.144813522590155,21.896307330207875,23,3,3,0,0,81,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-22 00:00:00,548.3135874107676,8.825740576429265,117.04148229746295,125.86722287389222,29.116638203651963,51.74021751554003,22.955335370815668,0,4,3,0,0,82,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 01:00:00,464.40732448974506,11.535539215620807,90.58095209219155,102.11649130781235,25.687188022467723,46.67906858791649,21.988561748032307,1,4,3,0,0,82,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 02:00:00,516.08157406456,1.7517113268478006,75.0674243750309,76.8191357018787,25.627695211744236,53.64470698759803,14.885076228718233,2,4,3,0,0,82,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 03:00:00,513.1628098503643,0.0,73.3286998768914,73.3286998768914,23.26205452595478,56.39159371466039,14.289558492805371,3,4,3,0,0,82,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 04:00:00,506.43699990724383,0.0,55.68536535778833,55.68536535778833,24.1255949254842,53.07181627208068,10.99551679043738,4,4,3,0,0,82,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 05:00:00,507.52666788897216,5.473305668871636,68.96226022915536,74.435565898027,20.528066289643604,46.71977141416522,14.666335900660634,5,4,3,0,0,82,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 06:00:00,466.92150467028677,0.0,36.15550917212973,36.15550917212973,16.131277064819468,54.48920612794185,7.743380591917839,6,4,3,0,0,82,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-22 07:00:00,492.84303040165884,1.409203615101537,34.060756902474786,35.469960517576325,21.601782467633438,58.70081025233223,7.197009662218192,7,4,3,0,0,82,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
